emp_no,first_name,last_name,dept_name
431004,Horward,Syang,Sales
431009,Tremaine,Lamba,Development
431014,Toney,Masamoto,Production
431014,Toney,Masamoto,Development
431022,Randy,Improta,Marketing
431022,Randy,Improta,Sales
431032,Moni,Anick,Production
431032,Moni,Anick,Customer Service
431033,Jahangir,Matzke,Production
431035,Mitchel,Servieres,Marketing
431048,Selwyn,Sluis,Human Resources
431055,Rildo,Vilarrasa,Production
431056,Deborah,Pietracaprina,Customer Service
431058,Shaibal,Denti,Development
431062,Chikara,Magalhaes,Customer Service
431073,Demin,Savasere,Development
431073,Demin,Savasere,Research
431078,Adib,Ananiadou,Sales
431080,Shigehito,Pauthner,Development
431083,Ibibia,Dulin,Production
431083,Ibibia,Dulin,Quality Management
431105,Masoud,Chaudhuri,Production
431109,Huei,Hagimont,Development
431126,Claude,Kroon,Development
431128,Odoardo,Esteva,Production
431137,Marla,Veevers,Production
431145,Kristinn,Kavanagh,Marketing
431154,Saeed,Stassinopoulos,Production
431155,Lillian,Castellani,Development
431157,Alexius,Bernick,Development
431158,Chikako,Limongiello,Production
431161,Troy,Rosin,Finance
431161,Troy,Rosin,Human Resources
431167,Candida,Merle,Sales
431171,Marsha,Chaudhuri,Production
431171,Marsha,Chaudhuri,Research
431176,Kerryn,Miara,Customer Service
431189,Dulce,Rousseau,Production
431189,Dulce,Rousseau,Development
431194,Oscal,Nannarelli,Production
431197,Perry,Ferretti,Marketing
431214,Navid,DuCasse,Sales
431245,Gina,Asser,Production
431248,Reuven,Perri,Sales
431272,Rasiah,Vesel,Development
431281,Sukumar,Guerreiro,Marketing
431287,Radoslaw,Maraist,Development
431289,Teunis,Zongker,Development
431292,Uli,Schaaf,Marketing
431292,Uli,Schaaf,Sales
431304,Yuuichi,Zeleznik,Production
431305,Masali,Riexinger,Research
431311,Gritta,Birge,Sales
431311,Gritta,Birge,Customer Service
431316,Xiaoheng,Krohm,Sales
431333,Sven,Zambonelli,Development
431337,Niteen,Hasenauer,Production
431367,Bilhanan,Bale,Research
431372,Bader,Rijsenbrij,Production
431375,Surveyors,Atrawala,Quality Management
431378,Cristinel,Peyn,Production
431378,Cristinel,Peyn,Development
431382,Mohit,Eiron,Development
431394,Michaela,Majewski,Development
431395,Xuejun,Litzkow,Development
431407,Odinaldo,Serot,Production
431407,Odinaldo,Serot,Customer Service
431410,Kensei,Nyanchama,Development
431412,Horward,Luce,Production
431413,Takahito,Slutz,Development
431421,Sasan,Viele,Human Resources
431426,Elvia,Billingsley,Human Resources
431428,Arne,Impagliazzo,Research
431430,Dannz,Rousseau,Human Resources
431432,Danel,Verhoeff,Development
431441,Fumiyo,Sinicrope,Finance
431442,Murthy,Baez,Marketing
431446,Hidekazu,Cangellaris,Production
431446,Hidekazu,Cangellaris,Development
431465,Kristinn,Mahmud,Sales
431471,Thanasis,Rabejac,Customer Service
431478,Poornachandra,Ratnaker,Production
431480,Zhigen,Christ,Sales
431486,Augustine,Restivo,Development
431494,Richara,Schnabel,Sales
431495,Tadanori,Matzke,Development
431500,KayLiang,Kroll,Production
431510,Manu,Schiper,Development
431515,Udaiprakash,Whittlesey,Marketing
431518,Jovan,Mateescu,Marketing
431530,Srinidhi,Steinauer,Development
431530,Srinidhi,Steinauer,Research
431552,Sandeepan,Gustavson,Human Resources
431556,Katsuyuki,Suermann,Production
431557,Chiradeep,Plotkin,Customer Service
431558,Brewster,Pews,Production
431558,Brewster,Pews,Development
431574,Juyoung,Furudate,Development
431588,Kannan,Ranum,Customer Service
431599,Xiaoshan,Pettit,Development
431614,Piyawadee,Undy,Marketing
431614,Piyawadee,Undy,Customer Service
431624,Sanjiv,Niizuma,Quality Management
431630,Chaoyi,Murrill,Quality Management
431634,Parto,Solares,Marketing
431634,Parto,Solares,Sales
431645,Boriana,Rusterholz,Sales
431645,Boriana,Rusterholz,Customer Service
431659,Hironoby,Mahmud,Production
431666,Gregory,Sluis,Quality Management
431674,Souichi,Francisci,Production
431674,Souichi,Francisci,Development
431675,Giao,Kroha,Sales
431690,Sudhanshu,Bhattacharjee,Development
431692,Houman,Lamparter,Production
431701,Maya,Baca,Development
431706,Remco,Heiserman,Production
431721,Aluzio,Anandan,Development
431731,Jianhao,Ermel,Development
431735,Waiman,Roccetti,Development
431744,Mabo,Oxman,Production
431751,Isaac,Alpay,Quality Management
431758,Huiqun,Suermann,Development
431760,Horward,Falster,Marketing
431761,Adib,Kinley,Finance
431769,Abdulla,Benaini,Marketing
431773,Chuanti,Montemayor,Sales
431787,Lihong,Leuchs,Sales
431798,Masanao,Middleton,Development
431803,Jaideep,Ranon,Customer Service
431810,Tadahiro,Ushiama,Research
431814,Shahab,Herber,Production
431818,Chaitali,Ambroszkiewicz,Customer Service
431834,Martins,Delgrange,Customer Service
431836,Arne,Mahmud,Production
431836,Arne,Mahmud,Development
431853,Doohun,Hooghiemstra,Sales
431866,Raimond,Kranzdorf,Development
431866,Raimond,Kranzdorf,Research
431869,Dietrich,Collette,Development
431890,Boriana,Lorcy,Development
431895,Xiaoqiang,Speel,Sales
431896,Tokuyasu,Miara,Development
431901,Shahid,Kandlur,Marketing
431901,Shahid,Kandlur,Sales
431910,Premsyl,Schaap,Development
431917,Martijn,Gire,Production
431922,Jungsoon,Brookman,Development
431951,Boguslaw,Brobst,Development
431965,Gianluca,Melton,Sales
431969,Uriel,Maksimenko,Development
431982,Randi,Parfitt,Customer Service
431989,Shaz,Baez,Development
432029,Domenick,Georgatos,Quality Management
432035,Fox,Plump,Production
432039,Mansur,Veeraraghavan,Development
432048,Feipei,Fritzsche,Production
432054,Van,McAffer,Production
432054,Van,McAffer,Quality Management
432056,Jouko,Spinelli,Production
432068,Arif,Wegerle,Development
432074,Mayumi,Sooriamurthi,Quality Management
432082,Mihalis,Rebaine,Customer Service
432083,Xiaoqiang,Assaf,Production
432083,Xiaoqiang,Assaf,Quality Management
432087,Hidefumi,Garigliano,Development
432088,Tristan,Frezza,Production
432106,Kirk,Thorelli,Sales
432110,Vasiliy,Debuse,Development
432110,Vasiliy,Debuse,Customer Service
432116,Henk,Besselaar,Development
432122,Alair,Poupard,Development
432131,Goncalo,Boudaillier,Production
432131,Goncalo,Boudaillier,Quality Management
432135,Vivian,Laventhal,Development
432141,Marsha,Hebert,Marketing
432144,Yuping,Biros,Development
432154,Nikolaus,Leivant,Quality Management
432167,Peternela,Talmon,Development
432167,Peternela,Talmon,Quality Management
432188,Yishai,Haraldson,Sales
432200,Yucai,Merlo,Production
432221,Aram,Plotkin,Human Resources
432233,Goetz,Hitomi,Finance
432233,Goetz,Hitomi,Sales
432234,Margo,Koshiba,Production
432235,Roddy,Irland,Development
432245,Shigeo,Hoppenstand,Marketing
432247,Hein,Pouyioutas,Production
432250,Zejun,Bernatsky,Finance
432256,Youssef,Aseltine,Production
432267,Siddarth,Rosen,Sales
432284,Oksana,Dredge,Production
432288,Yuuichi,Kroha,Production
432298,Xiaopeng,Sankaranarayanan,Production
432308,Masasuke,Roison,Finance
432315,Marko,Rosis,Production
432316,Yahiko,Gecsel,Human Resources
432317,Lucian,Pluym,Development
432318,Khedija,Krohm,Development
432320,Luise,Bridgland,Sales
432324,True,Fiebach,Development
432338,Yishay,Hofting,Production
432338,Yishay,Hofting,Development
432341,Saddek,Shihab,Quality Management
432356,Yakichi,Viele,Production
432364,Duro,Ramalingam,Development
432367,Huiqun,Bondorf,Production
432380,Duro,Anick,Development
432402,Adib,Basagni,Development
432412,Ibibia,Leonhardt,Production
432419,Yifei,Brookner,Production
432420,Tooru,Landherr,Research
432423,Jingling,Stifter,Production
432426,Achilleas,Szemeredi,Customer Service
432432,Xiong,Michaels,Production
432436,Leni,Ozeri,Research
432437,Menkae,Rajaraman,Development
432440,Nagui,Karlin,Production
432442,Fabrizio,Azadmanesh,Finance
432453,Mrinalini,Garnham,Finance
432457,Charmane,Gadepally,Marketing
432457,Charmane,Gadepally,Sales
432468,Nalini,McAlpine,Production
432468,Nalini,McAlpine,Quality Management
432476,Seongbae,Mikschl,Customer Service
432481,Zita,Jeong,Development
432483,Zhanqiu,Taneja,Sales
432484,Guangming,Harbusch,Quality Management
432497,Sreekrishna,Champarnaud,Sales
432502,Kerhong,Kalefeld,Quality Management
432512,Pranjal,Colorni,Finance
432516,Arlette,Karcich,Sales
432533,Kazuyasu,Pileggi,Quality Management
432534,Eran,Zeilberger,Development
432538,Isaac,Matzat,Marketing
432542,Hitofumi,Syang,Customer Service
432544,Pradeep,Serdy,Marketing
432544,Pradeep,Serdy,Sales
432545,Chikako,Tanemo,Production
432547,Gretta,Waeselynck,Sales
432550,Sailaja,Streng,Marketing
432554,Mana,Yemenis,Development
432554,Mana,Yemenis,Research
432555,Herbert,Krybus,Human Resources
432566,Dzung,Orlowski,Sales
432578,Danco,Khalid,Development
432581,Vivian,Perl,Development
432583,Seongbin,Mitsuhashi,Sales
432583,Seongbin,Mitsuhashi,Customer Service
432588,Matk,Krichel,Customer Service
432589,Baziley,Alvarado,Development
432594,Shem,Cronin,Research
432611,Shuky,Mayerwieser,Sales
432611,Shuky,Mayerwieser,Customer Service
432612,Masaki,Sinitsyn,Development
432622,Stevo,Luke,Development
432625,LiMin,Steinauer,Customer Service
432627,Jamaludin,Usdin,Sales
432630,Heejo,Luef,Production
432630,Heejo,Luef,Development
432653,Nevin,Skrikant,Production
432658,Zhiguo,Demizu,Quality Management
432662,Paddy,Maierhofer,Development
432663,Pohua,Delgrande,Production
432671,Alain,Ushiama,Quality Management
432675,Kazunori,Veeraraghavan,Sales
432676,Leaf,Borovoy,Sales
432676,Leaf,Borovoy,Customer Service
432678,Kitty,Peak,Production
432683,Gina,Nishimukai,Development
432693,Zhaofang,Matzat,Development
432710,Paraskevi,Bardell,Development
432727,Sushant,Lovengreen,Development
432728,Janalee,Schaap,Production
432730,Nevio,Trystram,Development
432749,Miomir,Heemskerk,Sales
432751,Irena,Rosti,Customer Service
432756,Wonhee,Claffy,Quality Management
432757,Teiji,Erni,Production
432757,Teiji,Erni,Customer Service
432763,Ramalingam,Lanzelotte,Sales
432783,Ingmar,Morrow,Production
432789,Leucio,Slaats,Finance
432795,Toney,Schoegge,Sales
432798,Berry,Denna,Customer Service
432804,Bluma,McDermid,Customer Service
432807,Alenka,Oppitz,Finance
432810,Sibyl,Fetvedt,Finance
432818,Parviz,Escriba,Development
432820,Jordanka,Mellouli,Development
432824,Tetsurou,Melter,Production
432824,Tetsurou,Melter,Customer Service
432828,Chikako,Malabarba,Sales
432841,KayLiang,Kragelund,Development
432855,Kiyotoshi,Encarnacion,Development
432859,Guther,Massonet,Sales
432861,Kshitij,Morris,Development
432865,Mitsuyuki,Serra,Finance
432880,Shalesh,Masand,Marketing
432880,Shalesh,Masand,Customer Service
432881,Shan,Egerstedt,Development
432901,Constantine,Mundy,Finance
432906,Filipe,Streng,Production
432915,Guangming,Staudhammer,Production
432918,Nechama,Ferretti,Human Resources
432920,Samphel,Dechter,Human Resources
432923,Arunachalam,Besselaar,Development
432931,Martial,McAffer,Sales
432943,Mokhtar,Asser,Development
432957,Fabrizio,Quadeer,Production
432972,Halsur,Wallrath,Development
432972,Halsur,Wallrath,Research
432973,Zissis,Maccarone,Production
432976,Duke,Demizu,Human Resources
432978,Pasqua,Herath,Sales
432979,Ramalingam,Limongiello,Marketing
433001,Wilmer,Eickenmeyer,Customer Service
433004,Shuho,Khamsi,Finance
433015,Mohd,Braccini,Development
433020,Adas,Rahimi,Production
433022,Hinrich,Yetim,Production
433036,Anestis,Yeung,Development
433038,Reinhard,Miake,Production
433039,Pasqua,Borstler,Human Resources
433042,Vatsa,Decleir,Human Resources
433044,Neven,Setiz,Research
433045,Torsten,Woycyznski,Production
433061,Weiwu,Masada,Sales
433066,Remco,Hooghiemstra,Production
433077,Zongyan,Mungall,Sales
433094,Xinglin,Matzke,Development
433096,Palash,Brookman,Production
433104,Florina,Gente,Development
433105,Leif,Cmelik,Sales
433127,Masali,Hellwagner,Development
433130,Mihalis,Itzfeldt,Quality Management
433131,Abdulla,Papastamatiou,Human Resources
433134,Isaac,Zirintsis,Production
433146,Larisa,Pettis,Development
433151,Mrinalini,Pauthner,Finance
433160,Bingning,Hutter,Customer Service
433166,Ult,Fabrizio,Production
433172,Nagui,Curless,Research
433180,Yuichiro,Panwar,Production
433185,Idoia,Bojadziev,Research
433188,Bernt,Petereit,Production
433188,Bernt,Petereit,Customer Service
433193,Badri,Shihab,Sales
433203,Shigenori,Cappelli,Research
433208,Hidefumi,Erev,Production
433217,Ebbe,Valette,Production
433217,Ebbe,Valette,Research
433219,Tristan,DuCasse,Production
433221,Neelam,Biron,Production
433235,Premsyl,Serov,Customer Service
433239,Marlo,Vadhan,Finance
433245,Duangkaew,Pleszkun,Development
433251,Yuriy,Fiutem,Marketing
433252,Hitomi,Lorie,Human Resources
433271,Freyja,Naumovich,Development
433293,Emran,Mansanne,Production
433295,Manton,Comellas,Quality Management
433300,Tonia,Kleiser,Production
433300,Tonia,Kleiser,Quality Management
433301,Moheb,Chelton,Sales
433307,Filipp,Norsworthy,Sales
433318,Martien,Perz,Development
433320,Gunilla,Takkinen,Development
433321,Mabo,Msuda,Development
433343,Radhika,Cmelik,Customer Service
433350,Pasqua,Danner,Development
433360,Chanjung,Setlzner,Production
433372,Rasiah,Yemenis,Sales
433381,Nakhoon,Heering,Finance
433385,Kazuhide,Cardazo,Production
433389,Ottavia,Christ,Development
433406,Mansur,Kulisch,Development
433408,DeForest,Gerteisen,Production
433414,Juyoung,Brattka,Production
433433,Shem,Koprowski,Customer Service
433440,Younwoo,Straney,Finance
433443,Janche,Kakkad,Development
433455,Yannik,Eldridge,Production
433460,Carrsten,Halevi,Marketing
433470,Jianwen,Schreiter,Quality Management
433474,Vidar,Encarnacion,Production
433481,Fumino,Rouquie,Production
433488,Wayne,Antonisse,Sales
433498,Satoru,Kobara,Finance
433503,Satosi,Spataro,Development
433509,Dzung,Demian,Sales
433514,Susanne,Mikschl,Development
433520,Armond,Cairo,Development
433520,Armond,Cairo,Customer Service
433534,Filipe,Kleiser,Production
433536,Mansur,Otillio,Customer Service
433537,Roselyn,Picel,Development
433538,Hidde,Vieth,Production
433539,Jacopo,Sridhar,Production
433558,Subhash,Murtafg,Human Resources
433562,Chrisa,Gruenwald,Sales
433576,Marsja,Portugali,Quality Management
433606,Taisook,Baba,Quality Management
433608,Aruna,Simkin,Development
433608,Aruna,Simkin,Research
433628,Vishu,Copas,Development
433631,Bodh,Luff,Sales
433647,Shmuel,Pramanik,Research
433656,Pragnesh,Silva,Quality Management
433663,Arnd,Francisci,Production
433665,Aimee,Kusalik,Sales
433670,Mohamadou,Bresenham,Marketing
433670,Mohamadou,Bresenham,Sales
433679,Serenella,Katzenelson,Marketing
433679,Serenella,Katzenelson,Sales
433687,Conrado,Giveon,Sales
433689,Make,Borovoy,Production
433689,Make,Borovoy,Development
433696,Prasadram,Fargier,Production
433699,Serif,Sifakis,Production
433699,Serif,Sifakis,Customer Service
433701,Dante,Rando,Finance
433710,Gou,Baezner,Development
433715,Mansur,Rabejac,Quality Management
433723,Goh,Taneja,Marketing
433727,Shalesh,Rosch,Sales
433732,Miquel,Chepyzhov,Sales
433738,Toshimi,Petersohn,Sales
433749,Marjo,Huhdanpaa,Customer Service
433754,Leon,Sommen,Development
433759,Ugo,Preusig,Marketing
433764,Conrado,Zolotykh,Marketing
433776,Kauko,Castellani,Production
433790,Prodip,Rusmann,Sales
433799,Kwangsub,Luga,Production
433822,Lucien,Garnham,Development
433825,Lillian,Szilard,Sales
433828,Elzbieta,Matzov,Development
433829,Mayumi,Murrill,Production
433848,Arun,Hanratty,Production
433869,Mang,Kalorkoti,Production
433873,Uwe,Alpin,Development
433880,Arumugam,Peek,Development
433882,Zejun,Jervis,Finance
433888,Armond,Sommen,Development
433891,Samphel,Bamford,Production
433900,Salvador,Varley,Marketing
433902,Nevin,Dusink,Development
433914,Dmitri,Heuter,Sales
433922,Owen,Brookner,Sales
433925,Hausi,Varley,Production
433926,Xiaobin,Alblas,Development
433926,Xiaobin,Alblas,Research
433928,Shiv,Szmurlo,Finance
433936,Kyoichi,Reeken,Development
433936,Kyoichi,Reeken,Research
433938,Venkatesan,Azadmanesh,Sales
433939,Valdiodio,Wrigley,Production
433941,Zejun,Ozeri,Development
433949,Alejandra,Mondadori,Development
433950,Xinyu,Heusch,Marketing
433954,Arif,Erev,Finance
433955,Niteen,Daescu,Marketing
433962,Mani,Waleschkowski,Production
433962,Mani,Waleschkowski,Development
433966,Yannik,Bruckman,Production
433972,Geoffry,Lanteri,Human Resources
433973,Behnaam,Speek,Marketing
433973,Behnaam,Speek,Sales
433985,Adly,Reinhard,Research
433992,Isamu,Gien,Development
433998,Chiradeep,Pettis,Finance
434004,Xiahua,Haddadi,Research
434017,Wuxu,Radivojevic,Quality Management
434019,Kristen,Swiler,Development
434023,Kristian,Worfolk,Sales
434028,Shen,Biron,Production
434033,Sedat,Itzfeldt,Development
434034,Yoshimitsu,Shihab,Production
434036,Mingzeng,Suri,Finance
434038,Chirstian,Kaiserswerth,Marketing
434051,Steve,Legleitner,Production
434058,Masami,Eterovic,Sales
434065,Lucian,Dengi,Development
434080,Tru,Pettis,Development
434082,Filipe,Swick,Human Resources
434084,Abdelghani,Cappello,Sales
434089,Mamdouh,Bratten,Development
434106,Muzhong,Simmen,Customer Service
434111,Satoru,Demeyer,Human Resources
434113,Miyeon,Walston,Customer Service
434114,Nobuyoshi,Portugali,Sales
434120,Dayanand,Baca,Finance
434121,Tadahiro,Rabejac,Research
434142,Kenton,Lalonde,Marketing
434143,Barna,Zhiwei,Production
434158,Hiroyasu,Fasbender,Sales
434178,Lillian,Makinen,Production
434178,Lillian,Makinen,Development
434198,Hatem,Hiroyama,Production
434198,Hatem,Hiroyama,Quality Management
434200,Georg,Beutelspacher,Production
434202,Lenore,Unno,Marketing
434214,Oscal,Fabrizio,Development
434218,Gonzalo,Solovay,Finance
434226,Miquel,Gulla,Sales
434226,Miquel,Gulla,Customer Service
434234,Younwoo,Rothenberg,Sales
434236,Rosalie,Vilarrasa,Production
434238,Stein,Frijda,Quality Management
434242,Bernt,Matzov,Finance
434249,Malu,Bonifati,Sales
434250,Ulises,Jansch,Sales
434261,Doowon,Dulay,Finance
434262,Kerryn,Peir,Sales
434272,Woody,Roccetti,Development
434274,Turgut,Katalagarianos,Development
434278,Sedat,Binding,Development
434278,Sedat,Binding,Research
434289,Sajjan,Broomell,Sales
434309,Georgi,Tsukuda,Human Resources
434310,Dmitry,Einsfeld,Quality Management
434318,Joydip,Taneja,Production
434318,Joydip,Taneja,Customer Service
434326,Urs,Emmart,Marketing
434327,Adhemar,Middleton,Quality Management
434332,Parke,Muniz,Development
434339,Danae,Lorch,Marketing
434347,Mahmut,Androutsos,Development
434360,Aram,Zolotykh,Development
434362,Guttorm,Demizu,Development
434365,Takahira,Isard,Research
434377,Katsuo,Pollacia,Production
434385,Kerryn,Callaway,Production
434391,Ulf,Schahn,Quality Management
434416,Kousuke,Vieth,Production
434431,Berto,Hiroyama,Marketing
434431,Berto,Hiroyama,Sales
434442,Paraskevi,Ishibashi,Production
434456,Maha,Picci,Marketing
434456,Maha,Picci,Sales
434457,Siamak,Curless,Development
434458,Mari,Stellhorn,Sales
434466,Geoff,Servieres,Quality Management
434474,Fabrizio,Isaak,Development
434483,Mahmut,Gyorkos,Research
434491,Rosli,Farrar,Production
434496,Rosalyn,Vecchio,Quality Management
